time_period,time_identifier,version,geographic_level,country_code,country_name,characteristic_gender,table,school_type,characteristic_admission_type,characteristic_religious_denomination,subject,qualification_type,subject_entry,total_achieving_9_1,total_achieving_9_4,total_achieving_9_5,total_achieving_a_b,total_achieving_a_e,total_achieving_level_1_pass,total_achieving_level_2_pass,percentage_achieving_9_1,percentage_achieving_9_4,percentage_achieving_9_5,percentage_achieving_a_b,percentage_achieving_a_e,percentage_achieving_level_1_pass,percentage_achieving_level_2_pass
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Biology,GCSE,11483,11416,10325,9156,z,z,z,z,99,90,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Biology,GCSE,22760,22630,20329,17983,z,z,z,z,99,89,79,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,Biology,GCSE,178,178,147,122,z,z,z,z,100,83,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,Biology,GCSE,124,122,103,82,z,z,z,z,98,83,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,Biology,GCSE,302,300,250,204,z,z,z,z,99,83,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,Biology,GCSE,805,799,691,600,z,z,z,z,99,86,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,Biology,GCSE,354,353,310,263,z,z,z,z,100,88,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,Biology,GCSE,1159,1152,1001,863,z,z,z,z,99,86,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Business,GCSE,32121,31881,25853,21047,z,z,z,z,99,80,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Business,GCSE,22833,22690,19228,16349,z,z,z,z,99,84,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Business,GCSE,54954,54571,45081,37396,z,z,z,z,99,82,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,Business,GCSE,1,1,1,1,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,Business,GCSE,3,3,3,2,z,z,z,z,100,100,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,Business,GCSE,4,4,4,3,z,z,z,z,100,100,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Business,GCSE,1544,1507,1156,922,z,z,z,z,98,75,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Business,GCSE,926,905,736,611,z,z,z,z,98,79,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Business,GCSE,2470,2412,1892,1533,z,z,z,z,98,77,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Business,GCSE,2812,2809,2627,2383,z,z,z,z,100,93,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Business,GCSE,2093,2090,2006,1843,z,z,z,z,100,96,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Business,GCSE,4905,4899,4633,4226,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,Business,GCSE,31,25,17,9,z,z,z,z,81,55,29,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,Business,GCSE,3,3,3,2,z,z,z,z,100,100,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,Business,GCSE,34,28,20,11,z,z,z,z,82,59,32,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,Business,GCSE,3,3,3,2,z,z,z,z,100,100,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,Business,GCSE,1,1,1,1,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,Business,GCSE,4,4,4,3,z,z,z,z,100,100,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Business,GCSE,7840,7659,5421,4178,z,z,z,z,98,69,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Business,GCSE,4902,4845,3679,2973,z,z,z,z,99,75,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Business,GCSE,12742,12504,9100,7151,z,z,z,z,98,71,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,Business,GCSE,96,95,61,37,z,z,z,z,99,64,39,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,Business,GCSE,77,75,57,40,z,z,z,z,97,74,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,Business,GCSE,173,170,118,77,z,z,z,z,98,68,45,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,Business,GCSE,235,232,162,115,z,z,z,z,99,69,49,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,Business,GCSE,84,84,57,34,z,z,z,z,100,68,40,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,Business,GCSE,319,316,219,149,z,z,z,z,99,69,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Chemistry,GCSE,45331,45265,43180,39568,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Chemistry,GCSE,46077,46012,44144,40880,z,z,z,z,100,96,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Chemistry,GCSE,91408,91277,87324,80448,z,z,z,z,100,96,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,Chemistry,GCSE,1,1,1,1,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,Chemistry,GCSE,1,1,1,1,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,Chemistry,GCSE,2,2,2,2,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Chemistry,GCSE,1740,1737,1635,1500,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Chemistry,GCSE,1534,1530,1447,1352,z,z,z,z,100,94,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Chemistry,GCSE,3274,3267,3082,2852,z,z,z,z,100,94,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Chemistry,GCSE,6145,6141,6080,5840,z,z,z,z,100,99,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Chemistry,GCSE,6250,6246,6215,6048,z,z,z,z,100,99,97,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Chemistry,GCSE,12395,12387,12295,11888,z,z,z,z,100,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,Chemistry,GCSE,54,51,39,30,z,z,z,z,94,72,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,Chemistry,GCSE,9,9,7,6,z,z,z,z,100,78,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,Chemistry,GCSE,63,60,46,36,z,z,z,z,95,73,57,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,Chemistry,GCSE,12,12,7,7,z,z,z,z,100,58,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,Chemistry,GCSE,12,12,10,10,z,z,z,z,100,83,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,Chemistry,GCSE,24,24,17,17,z,z,z,z,100,71,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Chemistry,GCSE,10985,10930,9791,8588,z,z,z,z,99,89,78,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Chemistry,GCSE,11211,11170,10028,8695,z,z,z,z,100,89,78,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Chemistry,GCSE,22196,22100,19819,17283,z,z,z,z,100,89,78,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,Chemistry,GCSE,177,176,140,108,z,z,z,z,99,79,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,Chemistry,GCSE,124,121,88,67,z,z,z,z,98,71,54,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,Chemistry,GCSE,301,297,228,175,z,z,z,z,99,76,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,Chemistry,GCSE,1037,1028,853,684,z,z,z,z,99,82,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,Chemistry,GCSE,395,394,338,272,z,z,z,z,100,86,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,Chemistry,GCSE,1432,1422,1191,956,z,z,z,z,99,83,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Classical Civilisation,GCSE,358,357,317,282,z,z,z,z,100,89,79,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Classical Civilisation,GCSE,484,483,458,420,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Classical Civilisation,GCSE,842,840,775,702,z,z,z,z,100,92,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Classical Civilisation,GCSE,90,90,76,64,z,z,z,z,100,84,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Classical Civilisation,GCSE,45,45,42,33,z,z,z,z,100,93,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Classical Civilisation,GCSE,135,135,118,97,z,z,z,z,100,87,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Classical Civilisation,GCSE,1115,1114,1092,1015,z,z,z,z,100,98,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Classical Civilisation,GCSE,1031,1029,1016,985,z,z,z,z,100,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Classical Civilisation,GCSE,2146,2143,2108,2000,z,z,z,z,100,98,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,Classical Civilisation,GCSE,5,5,4,4,z,z,z,z,100,80,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,Classical Civilisation,GCSE,5,5,4,4,z,z,z,z,100,80,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Classical Civilisation,GCSE,30,30,21,18,z,z,z,z,100,70,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Classical Civilisation,GCSE,28,27,19,17,z,z,z,z,96,68,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Classical Civilisation,GCSE,58,57,40,35,z,z,z,z,98,69,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Classical Greek,GCSE,92,92,90,87,z,z,z,z,100,98,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Classical Greek,GCSE,15,15,14,14,z,z,z,z,100,93,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Classical Greek,GCSE,107,107,104,101,z,z,z,z,100,97,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Classical Greek,GCSE,2,2,2,2,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Classical Greek,GCSE,1,1,1,1,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Classical Greek,GCSE,3,3,3,3,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Classical Greek,GCSE,512,509,509,509,z,z,z,z,99,99,99,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Classical Greek,GCSE,344,344,344,341,z,z,z,z,100,100,99,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Classical Greek,GCSE,856,853,853,850,z,z,z,z,100,100,99,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Classical Greek,GCSE,1,1,0,0,z,z,z,z,100,0,0,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Classical Greek,GCSE,7,7,6,5,z,z,z,z,100,86,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Classical Greek,GCSE,8,8,6,5,z,z,z,z,100,75,63,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Combined Science,GCSE,99594,98644,64492,40646,z,z,z,z,99,65,41,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Combined Science,GCSE,99852,99164,69440,46978,z,z,z,z,99,70,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Combined Science,GCSE,199446,197808,133932,87624,z,z,z,z,99,67,44,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,Combined Science,GCSE,260,235,95,59,z,z,z,z,90,37,23,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,Combined Science,GCSE,378,358,167,107,z,z,z,z,95,44,28,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,Combined Science,GCSE,638,593,262,166,z,z,z,z,93,41,26,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Combined Science,GCSE,5147,5087,3513,2438,z,z,z,z,99,68,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Combined Science,GCSE,4425,4376,3148,2245,z,z,z,z,99,71,51,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Combined Science,GCSE,9572,9463,6661,4683,z,z,z,z,99,70,49,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Combined Science,GCSE,4992,4973,4601,3723,z,z,z,z,100,92,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Combined Science,GCSE,5755,5737,5436,4749,z,z,z,z,100,94,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Combined Science,GCSE,10747,10710,10037,8472,z,z,z,z,100,93,79,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,Combined Science,GCSE,428,381,221,126,z,z,z,z,89,52,29,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,Combined Science,GCSE,124,106,51,27,z,z,z,z,85,41,22,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,Combined Science,GCSE,552,487,272,153,z,z,z,z,88,49,28,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,Combined Science,GCSE,58,57,36,18,z,z,z,z,98,62,31,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,Combined Science,GCSE,12,12,9,2,z,z,z,z,100,75,17,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,Combined Science,GCSE,70,69,45,20,z,z,z,z,99,64,29,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Combined Science,GCSE,49598,48540,27202,15994,z,z,z,z,98,55,32,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Combined Science,GCSE,45343,44645,26925,16574,z,z,z,z,98,59,37,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Combined Science,GCSE,94941,93185,54127,32568,z,z,z,z,98,57,34,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,Combined Science,GCSE,418,405,224,127,z,z,z,z,97,54,30,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,Combined Science,GCSE,355,352,215,125,z,z,z,z,99,61,35,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,Combined Science,GCSE,773,757,439,252,z,z,z,z,98,57,33,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,Combined Science,GCSE,1231,1205,765,449,z,z,z,z,98,62,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,Combined Science,GCSE,610,597,376,221,z,z,z,z,98,62,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,Combined Science,GCSE,1841,1802,1141,670,z,z,z,z,98,62,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Computer Science,GCSE,31864,31542,26484,22397,z,z,z,z,99,83,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Computer Science,GCSE,8212,8164,7354,6571,z,z,z,z,99,90,80,z,z,z,z
